,unique_id,ds,y,dia,feriado,dia_da_semana,semana,mes,max_outliers,min_outliers,feriado_lag-3,feriado_lag-2,feriado_lag-1,feriado_lag1,feriado_lag2,feriado_lag3,dia_da_semana_sin,dia_da_semana_cos,mes_sin,mes_cos,y_lag,pandemia
10738,SKU_09,2023-05-02,118.0,2,0,2,18,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,138.0,0
10739,SKU_09,2023-05-03,99.0,3,0,3,18,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,80.0,0
10740,SKU_09,2023-05-04,119.0,4,0,4,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,65.0,0
10741,SKU_09,2023-05-05,97.0,5,0,5,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,114.0,0
10742,SKU_09,2023-05-06,7.0,6,0,6,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385,3.0,0
10743,SKU_09,2023-05-07,9.0,7,0,7,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,6.0,0
10744,SKU_09,2023-05-08,131.0,8,0,1,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,116.0,0
10745,SKU_09,2023-05-09,105.0,9,0,2,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,234.0,0
10746,SKU_09,2023-05-10,89.0,10,0,3,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,117.0,0
10747,SKU_09,2023-05-11,92.0,11,0,4,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,88.0,0
10748,SKU_09,2023-05-12,80.0,12,0,5,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,64.0,0
10749,SKU_09,2023-05-13,15.0,13,0,6,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385,13.0,0
10750,SKU_09,2023-05-14,0.0,14,0,7,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,12.0,0
10751,SKU_09,2023-05-15,112.0,15,0,1,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,87.0,0
10752,SKU_09,2023-05-16,69.0,16,0,2,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,106.0,0
10753,SKU_09,2023-05-17,84.0,17,0,3,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,100.0,0
10754,SKU_09,2023-05-18,109.0,18,0,4,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,80.0,0
10755,SKU_09,2023-05-19,89.0,19,0,5,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,91.0,0
10756,SKU_09,2023-05-20,4.0,20,0,6,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385,5.0,0
10757,SKU_09,2023-05-21,3.0,21,0,7,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,7.0,0
10758,SKU_09,2023-05-22,86.0,22,0,1,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,89.0,0
10759,SKU_09,2023-05-23,119.0,23,0,2,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,102.0,0
10760,SKU_09,2023-05-24,122.0,24,0,3,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,43.0,0
10761,SKU_09,2023-05-25,77.0,25,0,4,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.5000000000000003,-0.8660254037844385,86.0,0
10762,SKU_09,2023-05-26,96.0,26,0,5,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385,103.0,0
10763,SKU_09,2023-05-27,2.0,27,0,6,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.5000000000000003,-0.8660254037844385,18.0,0
10764,SKU_09,2023-05-28,3.0,28,0,7,21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,4.0,0
10765,SKU_09,2023-05-29,145.0,29,0,1,22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.5000000000000003,-0.8660254037844385,76.0,0
10766,SKU_09,2023-05-30,157.0,30,0,2,22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.5000000000000003,-0.8660254037844385,112.0,0
10767,SKU_09,2023-05-31,69.0,31,0,3,22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.5000000000000003,-0.8660254037844385,125.0,0
10768,SKU_09,2023-06-01,100.0,1,0,4,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,99.0,0
10769,SKU_09,2023-06-02,109.0,2,0,5,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,150.0,0
10770,SKU_09,2023-06-03,5.0,3,0,6,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,19.0,0
10771,SKU_09,2023-06-04,9.0,4,0,7,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,3.0,0
10772,SKU_09,2023-06-05,101.0,5,0,1,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,111.0,0
10773,SKU_09,2023-06-06,122.0,6,0,2,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,98.0,0
10774,SKU_09,2023-06-07,98.0,7,0,3,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,115.0,0
10775,SKU_09,2023-06-08,5.0,8,0,4,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,71.0,0
10776,SKU_09,2023-06-09,93.0,9,0,5,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,219.0,0
10777,SKU_09,2023-06-10,8.0,10,0,6,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,4.0,0
10778,SKU_09,2023-06-11,7.0,11,0,7,23,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,4.0,0
10779,SKU_09,2023-06-12,93.0,12,0,1,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,55.0,0
10780,SKU_09,2023-06-13,93.0,13,0,2,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,72.0,0
10781,SKU_09,2023-06-14,99.0,14,0,3,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,106.0,0
10782,SKU_09,2023-06-15,114.0,15,0,4,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,2.0,0
10783,SKU_09,2023-06-16,56.0,16,0,5,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,81.0,0
10784,SKU_09,2023-06-17,7.0,17,0,6,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.0,0
10785,SKU_09,2023-06-18,15.0,18,0,7,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,2.0,0
10786,SKU_09,2023-06-19,71.0,19,0,1,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,66.0,0
10787,SKU_09,2023-06-20,98.0,20,0,2,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,177.0,0
10788,SKU_09,2023-06-21,108.0,21,0,3,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,189.0,0
10789,SKU_09,2023-06-22,94.0,22,0,4,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,53.0,0
10790,SKU_09,2023-06-23,66.0,23,0,5,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,60.0,0
10791,SKU_09,2023-06-24,11.0,24,0,6,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,19.0,0
10792,SKU_09,2023-06-25,12.0,25,0,7,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,3.0,0
10793,SKU_09,2023-06-26,94.0,26,0,1,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,50.0,0
10794,SKU_09,2023-06-27,119.0,27,0,2,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,99.0,0
10795,SKU_09,2023-06-28,137.0,28,0,3,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,107.0,0
10796,SKU_09,2023-06-29,75.0,29,0,4,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,136.0,0
10797,SKU_09,2023-06-30,122.0,30,0,5,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,131.0,0
10798,SKU_09,2023-07-01,6.0,1,0,6,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,22.0,0
10799,SKU_09,2023-07-02,3.0,2,0,7,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,3.0,0
10800,SKU_09,2023-07-03,127.0,3,0,1,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,147.0,0
10801,SKU_09,2023-07-04,83.0,4,0,2,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,190.0,0
10802,SKU_09,2023-07-05,106.0,5,0,3,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,100.0,0
10803,SKU_09,2023-07-06,73.0,6,0,4,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,114.0,0
10804,SKU_09,2023-07-07,59.0,7,0,5,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,108.0,0
10805,SKU_09,2023-07-08,15.0,8,0,6,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,11.0,0
10806,SKU_09,2023-07-09,18.0,9,0,7,27,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,13.0,0
10807,SKU_09,2023-07-10,107.0,10,0,1,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,108.0,0
10808,SKU_09,2023-07-11,107.0,11,0,2,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,141.0,0
10809,SKU_09,2023-07-12,99.0,12,0,3,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,107.0,0
10810,SKU_09,2023-07-13,64.0,13,0,4,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,92.0,0
10811,SKU_09,2023-07-14,110.0,14,0,5,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,129.0,0
10812,SKU_09,2023-07-15,13.0,15,0,6,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,6.0,0
10813,SKU_09,2023-07-16,8.0,16,0,7,28,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,8.0,0
10814,SKU_09,2023-07-17,166.0,17,0,1,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,79.0,0
10815,SKU_09,2023-07-18,102.0,18,0,2,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,140.0,0
10816,SKU_09,2023-07-19,74.0,19,0,3,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,109.0,0
10817,SKU_09,2023-07-20,124.0,20,0,4,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,87.0,0
10818,SKU_09,2023-07-21,87.0,21,0,5,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,85.0,0
10819,SKU_09,2023-07-22,3.0,22,0,6,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,16.0,0
10820,SKU_09,2023-07-23,13.0,23,0,7,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,9.0,0
10821,SKU_09,2023-07-24,74.0,24,0,1,30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,68.0,0
10822,SKU_09,2023-07-25,107.0,25,0,2,30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,108.0,0
10823,SKU_09,2023-07-26,78.0,26,0,3,30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,96.0,0
10824,SKU_09,2023-07-27,96.0,27,0,4,30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,93.0,0
10825,SKU_09,2023-07-28,83.0,28,0,5,30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,88.0,0
10826,SKU_09,2023-07-29,15.0,29,0,6,30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,11.0,0
10827,SKU_09,2023-07-30,3.0,30,0,7,30,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,23.0,0
10828,SKU_09,2023-07-31,97.0,31,0,1,31,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,85.0,0
10829,SKU_09,2023-08-01,170.0,1,0,2,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,128.0,0
10830,SKU_09,2023-08-02,139.0,2,0,3,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,104.0,0
10831,SKU_09,2023-08-03,140.0,3,0,4,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,120.0,0
10832,SKU_09,2023-08-04,57.0,4,0,5,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,100.0,0
10833,SKU_09,2023-08-05,6.0,5,0,6,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,8.0,0
10834,SKU_09,2023-08-06,18.0,6,0,7,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,3.0,0
10835,SKU_09,2023-08-07,110.0,7,0,1,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,102.0,0
10836,SKU_09,2023-08-08,97.0,8,0,2,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,129.0,0
10837,SKU_09,2023-08-09,101.0,9,0,3,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,136.0,0
10838,SKU_09,2023-08-10,69.0,10,0,4,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,97.0,0
10839,SKU_09,2023-08-11,95.0,11,0,5,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,121.0,0
10840,SKU_09,2023-08-12,11.0,12,0,6,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,12.0,0
10841,SKU_09,2023-08-13,4.0,13,0,7,32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,4.0,0
10842,SKU_09,2023-08-14,162.0,14,0,1,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,86.0,0
10843,SKU_09,2023-08-15,111.0,15,0,2,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,211.0,0
10844,SKU_09,2023-08-16,101.0,16,0,3,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,105.0,0
10845,SKU_09,2023-08-17,130.0,17,0,4,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,74.0,0
10846,SKU_09,2023-08-18,90.0,18,0,5,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,99.0,0
10847,SKU_09,2023-08-19,8.0,19,0,6,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,17.0,0
10848,SKU_09,2023-08-20,23.0,20,0,7,33,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,14.0,0
10849,SKU_09,2023-08-21,61.0,21,0,1,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,110.0,0
10850,SKU_09,2023-08-22,91.0,22,0,2,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,132.0,0
10851,SKU_09,2023-08-23,92.0,23,0,3,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,149.0,0
10852,SKU_09,2023-08-24,90.0,24,0,4,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,71.0,0
10853,SKU_09,2023-08-25,60.0,25,0,5,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,176.0,0
10854,SKU_09,2023-08-26,16.0,26,0,6,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,3.0,0
10855,SKU_09,2023-08-27,2.0,27,0,7,34,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,11.0,0
10856,SKU_09,2023-08-28,145.0,28,0,1,35,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,104.0,0
10857,SKU_09,2023-08-29,130.0,29,0,2,35,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,154.0,0
10858,SKU_09,2023-08-30,109.0,30,0,3,35,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,82.0,0
10859,SKU_09,2023-08-31,173.0,31,0,4,35,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,116.0,0
10860,SKU_09,2023-09-01,116.0,1,0,5,35,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,128.0,0
10861,SKU_09,2023-09-02,10.0,2,0,6,35,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,22.0,0
10862,SKU_09,2023-09-03,2.0,3,0,7,35,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,4.0,0
10863,SKU_09,2023-09-04,168.0,4,0,1,36,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,96.0,0
10864,SKU_09,2023-09-05,102.0,5,0,2,36,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,165.0,0
10865,SKU_09,2023-09-06,113.0,6,0,3,36,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,5.0,0
10866,SKU_09,2023-09-07,3.0,7,1,4,36,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,95.0,0
10867,SKU_09,2023-09-08,54.0,8,0,5,36,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,90.0,0
10868,SKU_09,2023-09-09,8.0,9,0,6,36,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,21.0,0
